user_id,username,email,role,joined_at,karma_posts,karma_comments,num_posts,num_comments,communities_followed
U00224,molly71518,molly71518@hotmail.com,user,2024-02-16,3958,3996,4,3,"C142,C106,C004,C005,C136,C185,C071,C138,C074"
U00225,jsmith18,jsmith18@yahoo.com,user,2025-06-26,3527,1468,27,470,"C135,C039"
U00226,charlesharrington247,charlesharrington247@yahoo.com,user,2025-02-12,2067,2903,68,407,"C021,C096,C104,C118,C145,C063,C179"
U00227,cindy61232,cindy61232@yahoo.com,user,2025-10-05,660,259,23,207,"C097,C142,C122,C015,C164,C003,C180"
U00228,ofinley176,ofinley176@hotmail.com,user,2025-10-18,3554,2713,144,500,"C136,C011"
U00229,cbrennan236,cbrennan236@hotmail.com,user,2025-06-21,4643,3895,69,23,"C176,C072"
U00230,younggabrielle921,younggabrielle921@yahoo.com,user,2025-05-26,269,1469,80,8,"C151,C037,C193,C183"
U00231,juliehamilton841,juliehamilton841@gmail.com,user,2024-02-29,2451,1330,144,123,"C100,C174,C139,C085,C099,C194,C190,C036,C177,C186"
U00232,wallaceheather81,wallaceheather81@gmail.com,user,2024-09-25,439,800,111,118,"C088,C155"
U00233,nguyenbrian788,nguyenbrian788@yahoo.com,user,2025-04-07,3249,2673,7,324,"C116,C126,C059,C092,C142"
U00234,ryan38964,ryan38964@yahoo.com,user,2024-05-24,4799,3113,21,395,"C076,C064,C183,C019,C022,C069,C040,C098,C163,C190"
U00235,georgemiller399,georgemiller399@yahoo.com,user,2024-03-23,749,42,78,227,"C195,C070,C027,C034,C023,C048"
U00236,tyleraguilar442,tyleraguilar442@gmail.com,user,2025-03-06,4197,3342,26,13,"C091,C142"
U00237,dlittle96,dlittle96@yahoo.com,user,2025-09-01,2657,3155,3,149,"C100,C200,C022,C186,C144,C063,C147"
U00238,nolansteven534,nolansteven534@yahoo.com,user,2024-10-22,1388,1137,68,154,"C127,C038,C017,C043,C112"
U00239,charleslandry283,charleslandry283@hotmail.com,user,2025-01-11,630,2958,64,483,"C185,C161,C127,C153"
U00240,danielle64632,danielle64632@yahoo.com,user,2024-03-24,1109,2495,1,485,"C086,C159,C098,C085,C113,C111,C167"
U00241,james67998,james67998@gmail.com,user,2024-08-21,2626,4941,177,102,"C081,C046,C102,C082,C075,C189,C178,C163"
U00242,patrickhoward503,patrickhoward503@yahoo.com,mod,2025-08-30,1985,2669,96,143,"C094,C030,C145,C052,C152,C140,C047"
U00243,andrew64699,andrew64699@gmail.com,user,2024-01-21,3781,1717,112,408,"C178,C018,C105,C173,C128"
U00244,lozanojulie143,lozanojulie143@yahoo.com,user,2024-07-06,2069,1262,183,216,"C019,C115,C154,C123,C150,C103,C137"
U00245,catherinegomez519,catherinegomez519@hotmail.com,mod,2025-06-21,3426,4453,9,404,"C180,C138,C153,C164,C022,C028"
U00246,christinebyrd788,christinebyrd788@hotmail.com,user,2025-05-31,2908,1362,165,313,C145
U00247,courtneyberger661,courtneyberger661@hotmail.com,user,2024-11-06,2716,3526,27,5,"C067,C057"
U00248,parkerscott523,parkerscott523@hotmail.com,user,2025-03-09,4755,4712,56,228,"C101,C119,C198,C174,C151,C177"
U00249,jessica14513,jessica14513@yahoo.com,user,2024-01-20,3954,856,75,212,"C030,C187"
U00250,ithompson146,ithompson146@hotmail.com,user,2024-09-23,3730,1694,133,247,"C122,C025,C113,C185,C179,C116"
U00251,alyssa42327,alyssa42327@yahoo.com,user,2024-02-04,942,185,87,331,"C174,C043"
U00252,scoffey953,scoffey953@hotmail.com,admin,2024-07-08,4227,1429,141,81,"C144,C110,C119,C060,C104,C162"
U00253,linda71189,linda71189@gmail.com,user,2025-05-25,3540,3240,7,377,"C051,C116,C152,C110,C100,C002,C181,C055,C053,C072"
U00254,michelleramsey771,michelleramsey771@yahoo.com,user,2025-09-10,512,4729,26,409,"C048,C094,C084,C051,C118,C030,C068,C172,C126"
U00255,christopher60541,christopher60541@yahoo.com,mod,2024-08-31,4890,3183,156,200,"C030,C090,C091,C118,C159,C045,C173,C181,C077,C158"
U00256,gibsonemily605,gibsonemily605@hotmail.com,user,2024-04-14,2565,965,61,156,"C047,C096"
U00257,brenda51711,brenda51711@hotmail.com,user,2024-10-28,3426,4885,35,294,"C109,C048,C125,C163,C138,C178,C166"
U00258,thomasharvey954,thomasharvey954@hotmail.com,admin,2025-03-07,1366,4011,73,71,"C081,C116,C159"
U00259,rose3155,rose3155@hotmail.com,user,2024-01-08,3969,1118,49,417,"C144,C130,C168,C127,C105,C176,C126"
U00260,tblankenship426,tblankenship426@hotmail.com,user,2024-12-10,4003,1370,21,289,C195
U00261,cwilson226,cwilson226@gmail.com,user,2024-08-01,1841,4404,73,86,"C145,C191,C198,C197,C127,C141,C131,C029"
U00262,wendy11587,wendy11587@gmail.com,user,2025-08-25,4449,3005,138,421,C195
U00263,paulwatson737,paulwatson737@hotmail.com,user,2024-06-18,3482,838,188,424,"C077,C009,C116,C068"
U00264,umatthews357,umatthews357@gmail.com,user,2024-03-08,3596,961,198,415,"C054,C189,C151,C177"
U00265,fpena360,fpena360@hotmail.com,user,2025-04-19,3507,1359,157,71,"C053,C016,C146,C090"
U00266,rcrosby546,rcrosby546@gmail.com,user,2025-02-22,1379,2651,180,149,"C147,C069,C132,C174,C025"
U00267,jeff73139,jeff73139@yahoo.com,mod,2025-09-02,3371,485,70,443,"C180,C034,C064"
U00268,pollardmichael150,pollardmichael150@hotmail.com,user,2025-10-05,2027,3217,125,72,"C162,C069,C161,C107,C097,C116,C020,C163,C197,C024"
U00269,bruce43413,bruce43413@gmail.com,user,2024-08-04,3023,3724,124,167,"C001,C199,C188,C024,C118,C163,C171,C179,C092,C017"
U00270,ndavis815,ndavis815@hotmail.com,user,2024-06-18,3519,1735,126,137,"C073,C087,C141,C148,C034,C145"
U00271,williamsmatthew873,williamsmatthew873@gmail.com,user,2024-09-23,396,376,25,320,"C005,C032,C041,C113,C117,C001,C110,C052"
U00272,caseyhubbard706,caseyhubbard706@gmail.com,user,2025-05-19,2472,1302,70,47,"C065,C022,C096,C171,C167,C043"
U00273,lisahall54,lisahall54@gmail.com,user,2024-08-25,1918,3516,167,46,"C001,C055"
U00274,ramireztracey489,ramireztracey489@gmail.com,user,2025-04-06,1852,4255,174,227,C003
U00275,lauren10713,lauren10713@gmail.com,user,2024-04-03,3459,1082,122,36,"C099,C023,C188,C027"
U00276,howardkristina106,howardkristina106@hotmail.com,user,2024-08-20,1123,3135,198,416,"C165,C174,C037"
U00277,alfred4071,alfred4071@gmail.com,user,2024-01-07,4999,1344,112,179,"C161,C192,C039,C106"
U00278,vfox631,vfox631@gmail.com,user,2025-10-29,1779,710,25,71,"C151,C187"
U00279,xwest394,xwest394@hotmail.com,user,2024-11-29,2576,1145,63,141,"C064,C142"
U00280,hayesjeffrey616,hayesjeffrey616@hotmail.com,user,2025-04-16,2334,219,168,448,"C053,C133,C156,C131,C049"
U00281,acostaregina766,acostaregina766@hotmail.com,user,2025-05-16,447,1960,126,197,"C062,C128"
U00282,stephen00654,stephen00654@yahoo.com,user,2025-02-14,98,2958,81,67,"C146,C108,C094,C140,C175,C045,C196"
U00283,gsimmons483,gsimmons483@yahoo.com,mod,2025-08-21,597,136,150,34,C068
U00284,fjones221,fjones221@yahoo.com,user,2024-02-16,3260,4150,73,321,"C197,C107,C109,C180,C103,C022,C164,C138,C158"
U00285,cameronhill157,cameronhill157@hotmail.com,user,2024-08-28,647,4188,52,498,"C138,C084,C101"
U00286,oscar98601,oscar98601@yahoo.com,user,2025-10-10,541,2540,178,223,"C015,C063,C023,C112"
U00287,bwagner119,bwagner119@gmail.com,user,2025-04-17,450,2533,170,379,"C031,C004,C182"
U00288,farrelldebra141,farrelldebra141@hotmail.com,user,2024-05-07,4066,2840,133,264,"C043,C096,C033,C192,C200"
U00289,russellbeasley895,russellbeasley895@yahoo.com,user,2024-04-01,240,2744,109,139,"C017,C068,C183,C148,C161,C020,C128,C117,C131"
U00290,maria66369,maria66369@hotmail.com,user,2025-10-29,4643,1367,94,80,"C198,C027,C147,C173,C186"
U00291,edwardslarry119,edwardslarry119@yahoo.com,user,2025-01-30,21,360,3,125,C121
U00292,stephanie71373,stephanie71373@gmail.com,user,2024-04-26,1466,289,141,411,"C058,C083,C064,C107,C185,C082,C070"
U00293,daviscolin846,daviscolin846@hotmail.com,user,2024-10-16,978,4112,172,461,C046
U00294,lisa80229,lisa80229@hotmail.com,user,2024-02-05,3284,564,119,443,"C199,C080,C084,C023,C142"
U00295,elizabeth65468,elizabeth65468@hotmail.com,user,2024-06-04,2388,4618,200,155,"C063,C119,C095,C152,C127,C198,C199,C051,C188,C140"
U00296,uparrish779,uparrish779@gmail.com,user,2024-04-26,52,3359,6,119,"C089,C163,C178,C003,C086,C001,C195,C169,C097"
U00297,caroline51870,caroline51870@hotmail.com,user,2024-08-26,851,1680,135,121,"C126,C016,C037,C183,C072,C024,C012"
U00298,ericolson944,ericolson944@gmail.com,user,2025-10-18,4257,3383,179,458,"C118,C192,C022,C149,C025,C130"
U00299,megan51137,megan51137@yahoo.com,user,2024-11-02,613,4848,145,31,"C170,C034,C061,C075,C067,C081,C101"
U00300,lindsaybruce718,lindsaybruce718@hotmail.com,user,2024-09-10,2605,3708,69,119,"C052,C035"
U00301,lynchdiane799,lynchdiane799@hotmail.com,user,2024-03-25,1273,865,42,230,"C081,C105,C031,C138,C092,C198,C054,C116"
U00302,anthony44316,anthony44316@yahoo.com,user,2025-10-24,982,740,40,413,"C181,C179,C155,C011,C056"
U00303,adam29856,adam29856@hotmail.com,user,2024-04-25,747,2033,91,202,"C013,C174,C077,C067,C045,C008,C104,C116,C143"
U00304,vjones767,vjones767@hotmail.com,user,2024-03-14,3785,834,35,62,C016
U00305,davisalyssa851,davisalyssa851@yahoo.com,user,2024-06-21,1070,1623,102,190,"C150,C151"
U00306,kchavez266,kchavez266@yahoo.com,user,2024-02-28,178,528,50,462,"C033,C024,C085,C032,C011,C119,C013,C044"
U00307,jennifer99947,jennifer99947@gmail.com,user,2025-09-30,3235,4064,7,195,"C045,C091,C055,C048,C071,C072,C115"
U00308,moorekaren905,moorekaren905@gmail.com,user,2025-04-21,2013,2417,127,210,"C123,C016,C023,C072,C099,C036,C108,C052,C165"
U00309,nelsonebony906,nelsonebony906@yahoo.com,user,2024-07-12,4453,159,97,400,"C123,C140,C125,C089,C145,C129"
U00310,nperry330,nperry330@hotmail.com,user,2024-05-19,213,2612,152,112,C200
U00311,reeddaniel288,reeddaniel288@hotmail.com,user,2025-01-01,4337,2928,196,299,"C041,C026,C064,C169"
U00312,trose247,trose247@gmail.com,user,2025-09-26,458,1797,147,433,"C091,C045,C046,C061,C152,C082,C189"
U00313,randallgreene715,randallgreene715@gmail.com,user,2025-04-04,231,2880,145,288,"C145,C049,C127"
U00314,kevinclark556,kevinclark556@gmail.com,user,2025-01-15,310,739,14,119,"C057,C006,C135,C123,C001,C085,C158,C052,C034,C088"
U00315,keith10735,keith10735@yahoo.com,user,2025-09-15,2650,487,5,75,"C181,C037,C199,C029,C135,C094,C019,C096,C170,C102"
U00316,ythompson601,ythompson601@hotmail.com,user,2024-08-22,2642,1117,40,374,"C164,C125,C167,C082,C045,C182,C144"
U00317,vincentwhitaker711,vincentwhitaker711@yahoo.com,user,2025-04-21,2923,1828,170,301,"C097,C079,C188"
U00318,sandersjudy706,sandersjudy706@yahoo.com,user,2024-05-18,14,4692,100,435,"C009,C047,C155,C082,C157,C057,C164,C145,C027,C128"
U00319,stevenschristian145,stevenschristian145@yahoo.com,user,2024-03-01,1949,2841,81,85,"C182,C172"
U00320,tberry655,tberry655@hotmail.com,user,2024-09-17,3658,93,67,107,"C178,C018,C090,C066"
U00321,zroberts806,zroberts806@gmail.com,user,2024-01-01,394,3161,112,375,"C043,C106,C127,C097,C090,C140,C026"
U00322,george97849,george97849@hotmail.com,user,2025-11-02,4735,1847,41,231,"C009,C076"
U00323,christopher1321,christopher1321@yahoo.com,user,2024-03-22,607,2800,43,454,"C042,C188,C020,C141,C024,C087,C153"
U00324,zwarren629,zwarren629@yahoo.com,user,2025-07-01,253,3533,167,84,"C112,C041,C014,C026,C085,C053,C049,C105,C179,C142"
U00325,jeffrey21740,jeffrey21740@hotmail.com,mod,2025-02-23,2173,2306,76,121,"C013,C101"
U00326,schmidtjames586,schmidtjames586@yahoo.com,user,2025-01-16,1258,446,92,1,"C023,C076,C170,C161,C154,C123,C052"
U00327,jessica23100,jessica23100@gmail.com,user,2024-05-12,2390,671,121,432,"C079,C102"
U00328,jonathanthompson483,jonathanthompson483@gmail.com,user,2025-05-28,2170,746,164,278,"C048,C095,C098,C115,C012,C068,C113"
U00329,thompsonkendra477,thompsonkendra477@yahoo.com,user,2025-10-12,2200,4622,15,77,"C022,C172"
U00330,wwebster353,wwebster353@hotmail.com,user,2024-11-17,4831,1863,141,31,"C134,C108,C138,C176,C122,C147,C061"
U00331,kmaldonado488,kmaldonado488@hotmail.com,user,2024-11-02,284,4113,146,461,"C147,C174,C159,C038,C031,C194,C115,C045,C043"
U00332,michelle52996,michelle52996@yahoo.com,user,2024-05-29,1033,349,108,40,"C052,C161,C038,C153,C067,C082,C187"
U00333,harrisoncrystal937,harrisoncrystal937@yahoo.com,user,2024-03-08,3179,4557,101,282,"C071,C134,C118,C004,C180,C160"
U00334,bellcharles602,bellcharles602@yahoo.com,user,2024-11-21,921,3395,38,75,"C151,C150,C195,C026,C028,C145,C200,C074,C138,C089"
U00335,xjohnson899,xjohnson899@yahoo.com,user,2024-10-24,3977,4686,155,242,C045
U00336,newmantiffany283,newmantiffany283@gmail.com,user,2025-04-25,4986,3290,9,202,"C177,C061,C013,C191,C122,C069"
U00337,jford919,jford919@hotmail.com,user,2024-09-19,2482,2547,71,431,"C179,C176,C026,C059,C035,C077,C191,C114"
U00338,colelisa793,colelisa793@hotmail.com,user,2024-07-28,3414,4955,165,45,"C114,C055,C105,C190"
U00339,marcalvarez497,marcalvarez497@gmail.com,user,2024-10-17,460,4221,40,33,"C182,C130,C104,C035,C200"
U00340,hayeslisa872,hayeslisa872@yahoo.com,user,2025-03-17,237,1423,49,448,"C015,C064,C009,C117"
U00341,wagnergerald52,wagnergerald52@gmail.com,user,2025-07-01,1631,2244,94,421,"C130,C102,C163,C032,C175,C008,C062,C096"
U00342,hritter501,hritter501@hotmail.com,user,2024-05-17,3887,4807,141,179,"C042,C067,C192,C177,C024,C073"
U00343,michaelhardin29,michaelhardin29@yahoo.com,user,2024-05-06,4687,1755,56,331,"C174,C053,C069,C167"
U00344,rschroeder420,rschroeder420@hotmail.com,user,2025-11-02,72,3883,33,331,"C154,C003,C058"
U00345,mccormickdeborah259,mccormickdeborah259@gmail.com,user,2024-08-25,2255,3471,96,436,"C118,C065,C056,C120,C078,C174"
U00346,cody64534,cody64534@yahoo.com,user,2024-11-04,4788,838,1,261,"C144,C166,C153,C156,C073,C077"
U00347,mathewaguilar701,mathewaguilar701@gmail.com,user,2024-02-19,2754,2264,163,166,"C067,C168,C183,C167,C077"
U00348,kyle62193,kyle62193@hotmail.com,user,2025-08-17,1968,465,153,206,"C175,C036,C185,C007,C168,C128"
U00349,collinsnicholas303,collinsnicholas303@yahoo.com,user,2024-11-21,3314,3180,188,18,"C182,C147,C049,C088,C186,C183,C057,C176,C137,C164"
U00350,elizabethcalderon804,elizabethcalderon804@hotmail.com,user,2025-06-05,2936,4155,76,432,"C169,C143,C047"
U00351,lucasrodney301,lucasrodney301@yahoo.com,user,2024-04-09,2118,4579,195,467,"C175,C086,C168"
U00352,coxhenry92,coxhenry92@gmail.com,user,2024-06-22,2515,3444,84,190,"C150,C076,C119,C031,C121"
U00353,stacey7355,stacey7355@gmail.com,user,2025-03-29,4753,583,120,455,"C129,C031,C175,C098"
U00354,ericphillips543,ericphillips543@gmail.com,user,2024-02-11,1235,1125,51,175,"C146,C118,C037,C081,C184,C047,C200"
U00355,stanleynancy83,stanleynancy83@hotmail.com,user,2025-05-05,1448,2567,162,29,C116
U00356,carlamoore281,carlamoore281@gmail.com,user,2025-08-23,1381,4720,195,81,"C196,C200,C023,C034,C158,C112,C163,C110"
U00357,jenniferwilliams414,jenniferwilliams414@yahoo.com,user,2025-01-05,3140,38,9,273,"C188,C096,C004,C083"
U00358,tarabishop776,tarabishop776@hotmail.com,user,2024-05-28,146,33,160,375,"C058,C178,C089,C080"
U00359,pyoung133,pyoung133@yahoo.com,user,2025-01-25,4822,2507,42,33,C077
U00360,mmckee972,mmckee972@yahoo.com,user,2025-07-19,4262,4885,134,172,"C176,C035,C088,C126,C092,C193,C049"
U00361,smurray169,smurray169@yahoo.com,mod,2025-09-22,3304,156,58,114,"C055,C188,C006"
U00362,mburch604,mburch604@hotmail.com,user,2024-04-05,3003,306,96,448,"C198,C137,C160,C013,C153"
U00363,moniquewilliams50,moniquewilliams50@yahoo.com,user,2025-05-22,161,395,176,59,"C114,C098,C032,C141,C065,C122,C180"
U00364,angela18157,angela18157@gmail.com,user,2025-06-16,76,2466,107,338,"C170,C134"
U00365,christopher24277,christopher24277@yahoo.com,user,2025-06-28,1123,3431,26,261,"C031,C073,C030,C028,C128,C051,C156,C052,C200,C068"
U00366,mariahdavis852,mariahdavis852@gmail.com,user,2024-06-05,2932,3356,75,82,C141
U00367,bwilkerson509,bwilkerson509@yahoo.com,user,2025-06-18,3937,2708,60,1,C172
U00368,sandersnathaniel92,sandersnathaniel92@yahoo.com,user,2025-10-10,4703,4047,38,486,"C200,C131"
U00369,brooksanthony77,brooksanthony77@gmail.com,user,2024-03-19,2096,1893,116,500,"C068,C119,C013,C026,C045"
U00370,lacey20896,lacey20896@yahoo.com,user,2024-08-13,2950,2561,109,378,"C025,C195"
U00371,ihorton912,ihorton912@hotmail.com,user,2025-10-23,1133,1396,84,183,"C160,C069,C188,C024,C096,C088,C047,C030"
U00372,awest411,awest411@gmail.com,user,2024-12-20,2226,3159,176,435,"C108,C167,C043,C029,C034,C179,C186,C016"
U00373,scottmary966,scottmary966@hotmail.com,user,2024-03-21,3408,4839,123,410,"C174,C113,C047,C157,C098,C200,C092,C008,C176,C187"
U00374,srodriguez997,srodriguez997@gmail.com,user,2025-01-10,3998,925,105,225,C017
U00375,david36268,david36268@hotmail.com,user,2024-01-10,4299,4723,185,289,"C172,C087,C133,C134"
U00376,fbrown705,fbrown705@hotmail.com,user,2024-03-14,3545,2036,123,177,"C039,C143,C157,C014,C003,C165,C041"
U00377,chenbailey518,chenbailey518@hotmail.com,user,2025-10-23,4061,1354,19,384,"C083,C062,C085,C072,C013,C130,C058,C141"
U00378,kellysmith659,kellysmith659@yahoo.com,user,2025-09-26,1925,645,117,227,"C115,C023,C128,C081,C031,C191,C168,C005,C027,C104"
U00379,ashleylopez423,ashleylopez423@hotmail.com,user,2025-03-02,1,744,154,493,"C164,C078,C131,C144,C053,C168,C172,C117,C088,C094"
U00380,millsmichael846,millsmichael846@hotmail.com,user,2024-06-22,3722,2719,143,392,"C154,C122,C184,C169,C094,C116,C030,C025,C195,C057"
U00381,myerstheodore3,myerstheodore3@hotmail.com,user,2025-10-06,2391,4486,133,191,"C012,C043"
U00382,qzavala505,qzavala505@hotmail.com,user,2025-07-10,3352,876,65,312,"C049,C031,C101,C056"
U00383,kellycarlos469,kellycarlos469@gmail.com,user,2024-05-28,2768,882,193,212,C163
U00384,ingramjill858,ingramjill858@yahoo.com,user,2024-04-05,3690,3746,168,301,"C035,C128,C002,C136,C189,C013,C142,C111,C150"
U00385,bradleypayne495,bradleypayne495@hotmail.com,mod,2025-08-29,1451,4739,44,374,"C027,C100,C169"
U00386,mariacohen615,mariacohen615@hotmail.com,user,2024-09-06,4129,3151,107,311,"C071,C102,C088,C076"
U00387,zwelch464,zwelch464@gmail.com,user,2024-04-17,3381,4935,179,453,"C077,C180,C141,C081,C183,C189,C142,C162,C056"
U00388,baldwinsherry206,baldwinsherry206@gmail.com,user,2025-07-08,2380,2828,172,67,"C129,C139,C178"
U00389,james30653,james30653@yahoo.com,user,2024-03-30,2885,4606,122,298,"C171,C182,C107,C173,C192,C137,C074,C109,C004,C134"
U00390,zachary87110,zachary87110@yahoo.com,user,2024-04-22,434,463,51,136,"C074,C175,C065"
U00391,mullinsjames150,mullinsjames150@yahoo.com,user,2025-06-20,2417,1671,192,277,C092
U00392,glennmartin834,glennmartin834@gmail.com,user,2025-04-23,4602,1837,190,331,"C100,C061,C131,C179,C074,C178,C171,C013,C098"
U00393,samuel67397,samuel67397@yahoo.com,user,2025-09-04,2561,4523,13,6,"C052,C159,C200,C114,C058"
U00394,terri77934,terri77934@yahoo.com,user,2025-07-05,3012,4820,139,378,"C051,C199,C186,C050,C076,C115,C046,C175,C020,C048"
U00395,laurie61986,laurie61986@yahoo.com,user,2025-02-03,977,3090,10,219,"C143,C068,C034,C042,C150"
U00396,amymorris867,amymorris867@gmail.com,user,2024-09-13,3820,1268,10,78,"C153,C014,C199,C161,C158,C170"
U00397,donna47309,donna47309@hotmail.com,user,2025-03-20,4506,2933,18,401,"C135,C057,C048,C134,C018,C130"
U00398,cjackson164,cjackson164@yahoo.com,user,2025-02-21,3304,753,89,113,"C170,C085,C093,C076"
U00399,wwilliams224,wwilliams224@hotmail.com,mod,2025-04-25,4345,3890,143,421,C030
U00400,yhill685,yhill685@gmail.com,user,2024-07-05,1997,326,174,453,"C098,C030,C099,C066,C139,C186"
U00401,lambertrichard290,lambertrichard290@hotmail.com,user,2025-02-05,3071,4213,130,228,"C012,C076,C167,C050,C083,C132,C022,C025"
U00402,stephaniethomas172,stephaniethomas172@hotmail.com,mod,2025-08-23,4407,4368,1,320,"C054,C172"
U00403,ejohnson645,ejohnson645@gmail.com,user,2025-11-02,3475,851,52,275,"C166,C019,C192,C176,C040,C007,C118"
U00404,michael90735,michael90735@hotmail.com,user,2024-03-08,600,444,45,406,"C143,C019,C148,C059,C067"
U00405,erikarush418,erikarush418@yahoo.com,user,2025-05-04,3313,3547,80,8,"C173,C031,C137,C002,C165,C185,C159"
U00406,khines65,khines65@gmail.com,user,2025-03-30,372,594,91,475,"C028,C075,C176,C078,C156,C023,C073,C196,C113"
U00407,raymond43391,raymond43391@gmail.com,user,2025-05-28,252,3882,40,273,"C035,C192,C101,C140"
U00408,fitzgeraldvictor303,fitzgeraldvictor303@yahoo.com,mod,2024-04-21,2441,3056,2,283,"C037,C032,C011,C002,C147,C153,C101,C138,C141"
U00409,greenjorge970,greenjorge970@yahoo.com,user,2024-06-12,2816,1734,105,463,"C037,C042,C048,C057,C158,C065,C050,C030,C047"
U00410,wendymitchell688,wendymitchell688@yahoo.com,user,2025-10-23,445,4496,118,330,"C019,C075,C172,C018,C065,C026,C051,C186,C149"
U00411,davidfarrell499,davidfarrell499@yahoo.com,mod,2024-10-04,1050,1921,25,145,"C018,C050,C082,C125,C116,C085,C158,C169,C079,C178"
U00412,rachelwallace599,rachelwallace599@gmail.com,user,2025-03-16,2985,2591,109,86,C081
U00413,elizabeth18253,elizabeth18253@hotmail.com,user,2025-07-07,3572,2266,92,68,"C123,C119,C115,C092,C199,C079"
U00414,patricia22499,patricia22499@yahoo.com,user,2024-05-16,4969,671,71,439,"C138,C051,C068"
U00415,davidharris752,davidharris752@gmail.com,user,2024-02-29,617,152,129,323,C149
U00416,kristyjohnson593,kristyjohnson593@hotmail.com,user,2025-04-03,1742,300,141,133,"C139,C121,C168,C199,C039,C094,C101,C058,C198"
U00417,tanner82604,tanner82604@hotmail.com,user,2024-08-14,1096,3806,128,261,"C102,C094"
U00418,jonesraymond515,jonesraymond515@hotmail.com,user,2024-07-04,1358,4211,35,228,"C046,C145,C169"
